"id","num_deposit","total_deposit","num_borrow","total_borrow","num_repay","total_repay","num_withdraw","total_withdraw","num_liquidated","total_liquidated","num_liquidating","total_liquidating","num_contracts","num_projects","num_tweets","avg_likes","avg_retweets","num_hashtags"
"0x1_0xd4b1c4e0478d89e83ed8f6506d1bce22af2f1ca3","3","0.18912520591890702","0","0.0","0","0.0","2","0.18913071559248432","0","0.0","0","0.0","1","1","400","29.41250000000001","23.662499999999994","0"
"0x1_0xabdb1f94bff885bd8933ac4f8aaacda4326491de","6","7699.802008658166","1","700.0","1","773.2219767673927","4","7956.920399988262","0","0.0","0","0.0","2","1","60","36.349999999999994","25.75","0"
"0x1_0x00e36307236118b7d5ff9e1fa3a2506fd5257b8a","1","0.0","0","0.0","0","0.0","19","1096.3454803498762","0","0.0","0","0.0","6","1","800","29.412500000000023","23.662499999999987","0"
"0x1_0xfa9adf5b28270c68595e84bcb55ff9f23ac8b2a5","3","982.20484074","1","92.0","2","46.803048999999994","2","944.9500404839038","0","0.0","0","0.0","3","1","640","29.41250000000004","23.662499999999987","0"
"0x1_0x72df072b91b570ce27d873497fc7bf11068bb8c2","19","46656.67178775431","0","0.0","0","0.0","1","5.2657941860816E-5","0","0.0","0","0.0","4","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0x283465ea5dbabac990e811887a4a1a87121f6508","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x178dd9ce2174681c5e6bc739e9d188c4261b0042","6","1944.084238160748","0","0.0","0","0.0","1","106.19","0","0.0","0","0.0","2","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x56cc41a28bb8619b354981f45c92e576d9164a08","3","4876.572204572","0","0.0","0","0.0","3","4952.429714287458","0","0.0","0","0.0","2","2","480","197.0624999999999","49.40416666666663","1"
"0x1_0xec8e446c52f2d4ac9048aff1813c636ac8334fc9","0","0.0","20","435.0841659318458","0","0.0","0","0.0","0","0.0","0","0.0","2","1","560","29.412500000000033","23.662499999999994","0"
"0x1_0xedd23617926adb8f8b55725e81681576a81e80a0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x6db92e4c5a4a417772747ee1c277392e1cd28f4a","10","62.45327468613988","4","301.0","4","301.2503162630471","2","2.977983039925673","0","0.0","0","0.0","3","1","1200","29.412499999999994","23.66249999999998","0"
"0x1_0x84b5f59de799bf6e7ab77d862478e2d70a95b600","2","1010.0","0","0.0","0","0.0","2","1010.4696283907202","0","0.0","0","0.0","1","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0xce16f60bea55e42f40f050bf8e04dd7d18a5f9a5","3","97.333","1","0.001","1","0.001000000522805479","2","97.35499999999999","0","0.0","0","0.0","2","1","560","29.412500000000033","23.662499999999994","0"
"0x1_0x70927ca3b59a50695fa8c352812590419dcf29b3","8","2093.967084968185","1","5.0","1","5.0","4","1401.8953281702416","0","0.0","0","0.0","3","1","1120","29.412499999999994","23.66249999999998","0"
"0x1_0xc21bf004cb97a8f8e0544b447415abd6edbdcc63","0","0.0","20","9243.036444000001","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1600","280.88750000000005","62.27499999999991","1"
"0x1_0x0a3e4246fc327130752d7fb90cba08d83c4c775b","11","1093.1780208247271","0","0.0","0","0.0","9","778.1584949069538","0","0.0","0","0.0","4","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0xa58fab297f20cd2fc16c1fa117681697f52f240a","0","0.0","20","2577.0","0","0.0","0","0.0","0","0.0","0","0.0","2","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0x4b1f2b10a8c7d8b37ecf45659cdeddb54f84253e","13","16242.476709992885","7","1399.1331972172618","0","0.0","0","0.0","0","0.0","0","0.0","6","1","960","29.41250000000001","23.66249999999998","0"
"0x1_0x22b660f6e6a007acea649acd028a8d057c15620c","14","1370.0225351428026","6","1834.0","0","0.0","0","0.0","0","0.0","0","0.0","6","2","1120","101.26249999999999","34.69464285714283","1"
"0x1_0x3e2dbda5f310aade1503557b2e7f356eaf161641","0","0.0","20","10709.347549729751","0","0.0","0","0.0","0","0.0","0","0.0","1","0","0","0.0","0.0","0"
"0x1_0x43d6a28f9a8ff380feb2280ffd733733250bb49e","1","217.180482","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","80","29.412500000000005","23.6625","0"
"0x1_0x08c728232b898b790b028136b24c8a900a1d9009","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x8fdb9a9cfed447dcc46c324284d09a85bb52e502","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x07326cbe4792e8e3c1f61c66fefee8253eb2db0c","4","1425.8635120769752","16","8250.0","0","0.0","0","0.0","0","0.0","0","0.0","4","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0xd3a6d82ac8bcad992861edd8e6f0357e0dc2ffdc","2","2813.818140116","0","0.0","0","0.0","2","2847.512850056","0","0.0","0","0.0","1","1","320","280.88750000000033","62.274999999999984","1"
"0x1_0xc9877ce47d5b8545a9df5bec532e55a105064700","1","0.09377421288531214","19","478640.7497331886","0","0.0","0","0.0","0","0.0","0","0.0","5","1","1360","29.412499999999994","23.66249999999999","0"
"0x1_0x7c955971668605551152c95665b7410b85e00788","13","0.7957031805668348","0","0.0","0","0.0","7","0.5536280584360652","0","0.0","0","0.0","2","1","720","29.412500000000026","23.662499999999984","0"
"0x1_0x84b33c5eb65be4d5ad85bb96d8e9674952c3b5b7","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x65416e4ef4eae5398eb23e000567802ec70526f4","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x75a0299c38b09fc48695c37d0f0cb930137317af","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x75f517433eb97bcc8c4d3dee5704c709ca9128cf","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x638fe13d0d2144d10d48022010cbab5dac183972","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x65dcc4991488e050613d90a42f0e4276a7bb1c6c","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x666c79d7b37c562d65ccdebf7fee06ece3b51981","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x6abe17844d775bfc2cb075cc196e673304d312c0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x745701fc1407e8e9c16f8169d6237906435f32b2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x63898af7abe9cefe3ca9defe4eee033058dd609c","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x6b084711051167ebad9dd50ee23cc4251def3545","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x661dc6292faf87e318b81b926b9e28749780f92f","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x65c0a229d0c5b7816b935f0949cc60300f0c3f9d","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x732cd739ace4d8842efec9f5f7b46c8f78bd1898","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x66954f7817e852083c231d0550c892397e3ed9eb","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xb4deb1a7b02931246b45e547085e6e0a0755f7e1","3","1546.986413617765","0","0.0","0","0.0","2","1546.9722143261258","0","0.0","0","0.0","3","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x34d346fae7ea970ed88273c3be75566a8431820f","7","12.660038317286748","13","40800.670493323625","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x694e97ad6ed18c00bffb959d346b8356a2ecbde1","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x2f6441e615a81dadda682c1fb64a6969d05f4050","3","3943.827315126037","0","0.0","0","0.0","3","3948.4141645910686","0","0.0","0","0.0","1","1","480","29.412500000000026","23.662499999999987","0"
"0x1_0x7251c3b25110622df6a54a263caae1b32ee5054d","2","1080.432463","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0xd5e5f88d0a2ca3fc034babb0a58afd9e15922910","1","10.0","0","0.0","0","0.0","1","10.000010556547991","0","0.0","0","0.0","1","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0xa05e5c069625bca6079ad251c31030c95110c2f0","6","6.965197197683166","6","10.1","6","10.060696","2","6.10206237445103","0","0.0","0","0.0","5","1","1120","29.412499999999994","23.66249999999998","0"
"0x1_0xb36375cfeabc11966f18c7af977401bfbb58052f","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xa3dded76bbafb0f00444d1f4d78612adc041255b","1","21.469381089444017","0","0.0","0","0.0","1","21.47425486703404","0","0.0","0","0.0","1","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0x8096da6ced12b75684054ef16e1bf7e376353c29","0","0.0","4","1.22","0","0.0","0","0.0","0","0.0","0","0.0","2","2","320","155.15000000000003","42.968749999999986","1"
"0x1_0x430c96378f8918736173252a7bb056d35f4c2ce6","4","2791187.561635361","4","1508000.1","4","1508101.558675164","8","2791951.171383544","0","0.0","0","0.0","5","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0xb1c25fa57d8b2e5541ad6ce1f8b92832ed64e7b0","2","0.349","0","0.0","0","0.0","2","0.3490212791260803","0","0.0","0","0.0","1","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x74ec638d8e82ab4e7aacac77ef47a49e735ca7dd","1","100.00069094585777","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","0","0","0.0","0.0","0"
"0x1_0xdec7eccd6e1abf4149b36ad5dd53afaf20eaa1a7","0","0.0","20","5905.147723712065","0","0.0","0","0.0","0","0.0","1","0","4","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0x63a192416571a07ea72470b3b1444e8a6fc79266","1","5.95813212","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","80","29.412500000000005","23.6625","0"
"0x1_0x4dacfc51e352a52f87b0135698369a39db156cea","14","176.648","6","60.4234","0","0.0","0","0.0","0","0.0","0","0.0","5","1","1200","29.412499999999994","23.66249999999998","0"
"0x1_0x1daa25c573fb6a03284b0de08910e260a408601b","6","351.611263891","5","852.3650964857719","6","854.0353340348969","3","183.57066276405743","0","0.0","0","0.0","5","1","960","29.41250000000001","23.66249999999998","0"
"0x1_0xfb484a0f263203f88c35eaad674aec229ae41b85","3","10.0","3","1379.820956769808","3","156.46584534000002","0","0.0","0","0.0","0","0.0","2","1","720","29.412500000000026","23.662499999999984","0"
"0x1_0x9a12a39598da416e2b1dfb1243395882224d397a","16","5220.7663710913275","4","2155.0","0","0.0","0","0.0","0","0.0","0","0.0","2","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0x601e6e7711b9e3b1b20e1e8016038a32dfc86ddd","0","0.0","6","8600.0","0","0.0","0","0.0","0","0.0","0","0.0","2","1","480","29.412500000000026","23.662499999999987","0"
"0x1_0xf270fa131fea5d7e1798672f87a9da4e01b399ef","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xa7f795e152167447f1ab7238a18fcca4d3ae9ef5","3","2200.0","10","471535.00939230516","7","359124.5105366735","0","0.0","0","0.0","0","0.0","4","2","1600","54.559999999999995","27.523749999999996","1"
"0x1_0xdf327232cceb39de8103828d77fc929ed3aff2ff","20","16712.5436916548","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","4","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x242bc7b9319c2ea4f5bd8b75277e1c858bca6721","0","0.0","20","323900.0","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xd289986c25ae3f4644949e25bc369e9d8e0caead","5","1459.8002980650583","15","22680.0","0","0.0","0","0.0","0","0.0","0","0.0","4","3","1140","100.1236842105263","34.53771929824559","1"
"0x1_0x752f6b0bc8e3ad5be605d356c03f6f42f41574fb","1","0.07930857450769829","1","3.0","1","3.0","2","0.06744684444306832","0","0.0","0","0.0","2","1","400","29.41250000000001","23.662499999999994","0"
"0x1_0x668d775dc3ee120510e76fe0476bb943e8b756de","7","5264.655513967012","2","210000.0","2","110256.0","0","0.0","0","0.0","0","0.0","5","1","880","29.412500000000012","23.662499999999977","0"
"0x1_0xc33148fa880a374a432101f0da1ef619e270b070","3","23.0","1","0.01","2","0.010000003581784832","3","26.104981678591955","0","0.0","0","0.0","2","1","720","29.412500000000026","23.662499999999984","0"
"0x1_0x7c59163ca87cbc6f670a6898bb68ba0867ac9ac1","0","0.0","12","450.85182246829544","0","0.0","0","0.0","0","0.0","0","0.0","2","1","960","29.41250000000001","23.66249999999998","0"
"0x1_0xaf95fe44046b4f4c9b716140e236b22a6cb217f8","2","28.5704134178","0","0.0","0","0.0","3","46.487220444929406","0","0.0","0","0.0","3","1","400","29.41250000000001","23.662499999999994","0"
"0x1_0x4acb948ef92b9e1cd1beda2b7221f1c45358694f","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x08a39ae0b0da06fe824a65fa0a73c3126a82a0ba","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x1c742f5bc9ab1af7af92c840a595827bc4b242cf","3","324.236022","0","0.0","0","0.0","1","216.379963","0","0.0","0","0.0","1","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0xdce490728ffb49fec9d9ab57b55dfcf182f6dd48","0","0.0","20","1587.38","0","0.0","0","0.0","0","0.0","0","0.0","2","1","1520","29.412499999999987","23.662499999999984","0"
"0x1_0x59c24e56c9dabafa2e347e7da9edf681a2a77cf1","9","25.099296721277376","0","0.0","0","0.0","1","0.03756787182444476","0","0.0","0","0.0","1","1","800","29.412500000000023","23.662499999999987","0"
"0x1_0xb7b0a0794801ccba37f9c4de4ad2c63330dacc68","8","43.60863827248018","6","8000.0","5","4060.3861531040093","0","0.0","0","0.0","0","0.0","2","2","1520","254.41644736842113","58.21052631578947","1"
"0x1_0x3771c93737e343c607691263111ae7327d26ffee","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x6e566e755d009e4c2507d470d65bba43b348cc66","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x7ffdd8fefb6085886efe2651943bcb772432deef","0","0.0","20","130000.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x44b2c892ade3d5c4cdebbe896d76e4670d394f7f","4","4.5","0","0.0","0","0.0","1","1.5390832084471577","0","0.0","0","0.0","2","1","400","29.41250000000001","23.662499999999994","0"
"0x1_0xd35af2265dcf418f9d6f29f60925cafe4a3ee36f","2","511.30445875","0","0.0","0","0.0","2","511.6029597154165","0","0.0","0","0.0","2","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0xe5818d70a9b5aed2bfde4e41fbcb07dd80f8fc84","8","14322.088796717642","12","607.9179149933493","0","0.0","0","0.0","0","0.0","0","0.0","3","1","800","29.412500000000023","23.662499999999987","0"
"0x1_0xf3fe08b9a424ba288f9b1c3ae07f18466cd9b83f","3","1340.5","0","0.0","0","0.0","2","1344.8148479910283","0","0.0","0","0.0","1","1","400","29.41250000000001","23.662499999999994","0"
"0x1_0x34cd93e3556455568ea6826ec45af5b49f024b5b","1","3.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","80","29.412500000000005","23.6625","0"
"0x1_0x5bcbaba9704f625bdb7eb1d8a3c305737916e6ff","18","22249.681699873934","1","1000.0","0","0.0","1","4880.559212628892","0","0.0","0","0.0","5","2","1060","29.543396226415112","23.701886792452804","0"
"0x1_0x132cd02e566c36976efb327a4301a605747f4b78","4","13268.561598110695","2","158.67403375810073","2","158.9646317993276","10","15666.339516595137","0","0.0","0","0.0","5","2","1440","57.35416666666667","27.952777777777747","1"
"0x1_0x0a27a89981877bb076924abb757327d3b07ebcc8","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xae9c0498b58cf1ad86138d686b1901e739c6e0a1","2","3268.609017","0","0.0","0","0.0","1","2164.385044","0","0.0","0","0.0","1","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0x8f9f67770c8cbfff7d5748d15996dc1cfb2fc5fc","1","1031.817593244178","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","80","280.8875000000002","62.27499999999999","1"
"0x1_0xdf29ee8f6d1b407808eb0270f5b128dc28303684","4","1082.3980004062887","1","200.0","1","206.4431521849532","2","1087.149553973324","0","0.0","0","0.0","3","2","640","92.28125000000007","33.31562499999997","1"
"0x1_0xbc8f7f979e82dce16d21104ebf0ff5577db6463c","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x43f9a2f5cd59a723db874679c43d34fb0b84385d","2","4.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0xd4adfe3951da4b1f6498550d0ae5b27ad1b8cba4","4","30.0","2","0.06","3","0.060000403518682355","4","30.004455268456546","0","0.0","0","0.0","2","1","1040","29.412500000000016","23.662499999999973","0"
"0x1_0xc17f466c913074f265012d842fe296b7b0f55127","20","201165.24305159683","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","8","1","960","29.41250000000001","23.66249999999998","0"
"0x1_0xa6d1de900dd77578ab495c462c711c357b290850","2","3.0","0","0.0","0","0.0","1","1.0000002177863427","0","0.0","0","0.0","2","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0x32a947e42cccf32aa809a7fa548272cb78f17719","2","0.001184461362071679","0","0.0","0","0.0","1","2.0822E-4","0","0.0","0","0.0","1","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0xeccb4ed81377d9b383a8b4c54d8ce15df3d173ca","20","6044.047913177782","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","0","0","0.0","0.0","0"
"0x1_0x0951ff0835302929d6c0162b3d2495a85e38ec3a","4","7023.852179179016","1","1.0","1","1.0","5","14035.202632335126","0","0.0","0","0.0","5","3","560","137.18749999999997","40.2107142857143","1"
"0x1_0x9e4467c1839514ba0e2240ef81a89e40984f6f50","0","0.0","20","21192.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xeb64751a5a5813650fd48dd0297f9f968a160cbd","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x6181bfcc778e808dd90b6ef3bc21a393fe5d1cca","3","39.50801303","0","0.0","0","0.0","1","39.53715863391933","0","0.0","0","0.0","1","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x1464d4e3c815de3028572b850c6c34dfc57e9320","8","24882.366972881922","2","7012.042909607013","2","7152.812262811969","8","24820.90662423376","0","0.0","0","0.0","4","2","960","71.32500000000002","30.09791666666665","1"
"0x1_0x74f8744020f5900a2c3a3289c6c2182f56a6901f","13","347411.411168","7","67143.5","0","0.0","0","0.0","0","0.0","0","0.0","5","2","1520","214.70986842105262","52.11381578947367","1"
"0x1_0xbade1d7e921cb5bc9086368931d1bfa10d85abae","3","231.8846066560433","0","0.0","0","0.0","1","232.63215551828344","0","0.0","0","0.0","1","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x257022ee152711e0b9ae730d6a8f157e5844b077","4","5464.919915181298","0","0.0","0","0.0","2","10875.53097923722","0","0.0","0","0.0","2","1","480","29.412500000000026","23.662499999999987","0"
"0x1_0xae69116e4aa49645f78c1fc9f28f677aede0d153","8","827.0563529574083","12","750.5545523997636","0","0.0","0","0.0","0","0.0","0","0.0","6","2","1060","29.543396226415112","23.701886792452804","0"
"0x1_0x652ff69683e62d57e17094d69ed00f022737ff00","4","10909.03520220313","1","330.0","1","331.7664687597309","3","10931.413028672421","0","0.0","0","0.0","4","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x1e926394d7a8ad1fddd7ee7feb565908687c3119","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xd0c34e1772aedede1315980ad63df8a3bebe391e","0","0.0","20","344200.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0xfa6c346b29e9ab1be7e1a301feaa1d9cbebdaa8c","2","108.98921","0","0.0","0","0.0","2","110.2902778425465","0","0.0","0","0.0","1","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x36a0742d75cfba8e2981b307c156e1de6ebd88a7","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x155ddac174dc33a1c7054b90ae8c31228776d147","12","58884.37074518154","2","100000.0","0","0.0","0","0.0","0","0.0","0","0.0","3","2","1120","101.26249999999999","34.69464285714283","1"
"0x1_0xf218466013f3957d307c72154dbe466da2aaec17","10","13874.641255628963","8","6578.3481202859375","2","6613.37430050233","0","0.0","0","0.0","0","0.0","4","2","1440","43.38333333333331","25.80763888888889","1"
"0x1_0x3ed0395ea40426afc1fdaeb42023376d8b5e3792","1","39.2070890078","1","5000.0","1","5004.150433","1","39.20718116025005","0","0.0","0","0.0","2","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x56621d3ff0982d497376fbd34be4c9d9c87d9aed","1","655.5","0","0.0","0","0.0","1","662.4531722196477","0","0.0","0","0.0","1","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0xa4a1dbfc19aa69a2b6d0391dbcef0c01dc9f0043","3","2204.0","17","3466.5","0","0.0","0","0.0","0","0.0","0","0.0","3","1","1360","29.412499999999994","23.66249999999999","0"
"0x1_0x900c9ac4f8b7ccb604a84bd8a1d5f14cb821a07a","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x941773174106b11b1ef0aef471d4ad57373b099b","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x0829c9a88b2b476b0d764a44e8b795329e6fa93f","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xe4e9bb2c6aabcae687352ba00214771dcd538a35","9","30018.19664198977","1","1.6433495466650436","3","1.6444900937017628","7","30649.247525936305","0","0.0","0","0.0","5","1","960","29.41250000000001","23.66249999999998","0"
"0x1_0x0dd8968865d8f594170e440d4058147ea1f972c1","2","700.0","1","2.0","2","2.0068","1","701.330169","0","0.0","0","0.0","2","1","480","29.412500000000026","23.662499999999987","0"
"0x1_0x01cc7ba4f67e102e8f789c2859e091cfca7bde35","2","514.3485","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","160","29.41250000000001","23.662499999999998","0"
"0x1_0x039ae2898d257f4c9d7e381d478ee1ed042fe2f4","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x80d7e02073666d87ad3ef0e18606516e4f7b5809","4","7.82410593","2","3532.66948828348","1","2943.5248133604186","1","1.0","0","0.0","0","0.0","2","1","640","29.41250000000004","23.662499999999987","0"
"0x1_0x7b32783a53344cf1d28a7c3ebf5587e0de652afa","20","3899.281840716543","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3","1","560","29.412500000000033","23.662499999999994","0"
"0x1_0xbc35b605cb9eb84a1ba26afc6a5179d70ba62c06","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xfab11ff2499346e9cd39b08e5d396efc469d2b0e","2","1074.88435","0","0.0","0","0.0","2","1085.3846898418751","0","0.0","0","0.0","2","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x4b105ea26088845abff6a082c49c8f1c894ef9a7","4","53671.07254317829","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","320","29.412500000000012","23.662499999999987","0"
"0x1_0x7cd06b6a6cc98cf862eaa5b5d2e448f1b1eb7d2e","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0x65ced347a006b95c8fa74dea8de4f688a264f9b0","6","9078.963734304423","8","34.499389233048724","4","34.51297198340722","2","2461.4612688253023","0","0.0","0","0.0","2","1","1600","29.412499999999994","23.66249999999999","0"
"0x1_0x61f9f97700d391d875fa14e020bd6f1e862ca10b","9","44962.0595833062","1","131.816213","0","0.0","0","0.0","0","0.0","0","0.0","5","2","400","79.70750000000004","31.384999999999987","1"
"0x1_0x157f186696a620e69ead1724a6cd2852f6bb5340","2","1022.561347880938","0","0.0","0","0.0","1","1031.044334128853","0","0.0","0","0.0","1","1","240","29.41250000000001","23.662499999999984","0"
"0x1_0x5682cddb3bbb1731ceb8c4cd761eac9f31b84d27","14","42180.98251900166","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","5","1","1040","29.412500000000016","23.662499999999973","0"
"0x1_0x42ea16c9b9e529da492909f34f416fed2be7c280","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xa1998b821c37519889af52f95d1b9dd0d5167d6a","9","25927.843544492003","7","36.0","4","22.0","0","0.0","0","0.0","0","0.0","3","1","1280","29.412499999999987","23.662499999999977","0"
"0x1_0x25aa942412588b55b490f4799980ed51e2aeedd0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0","0.0","0.0","0"
"0x1_0xa25cc31f54fd90bba0d653e936d78f9ca137723f","1","3.005572","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","80","29.412500000000005","23.6625","0"
"0x1_0x59b96e98b97f3d1a7e59df53cb0f05e650c4fffa","6","10224.96418588826","0","0.0","0","0.0","1","20.286298217927534","0","0.0","0","0.0","2","1","400","29.41250000000001","23.662499999999994","0"
"0x1_0x850d774569ba471c6153c1c7e9c994fa4f95b2a1","2","667.8309700863969","5","106799.40100083631","1","3280.8419382559696","0","0.0","0","0.0","0","0.0","2","1","640","29.41250000000004","23.662499999999987","0"
"0x1_0xbed769e4fcc98cc1c9b168beb7aaa95a62eabbd6","2","250.0","0","0.0","0","0.0","2","250.0","0","0.0","0","0.0","2","1","320","29.412500000000012","23.662499999999987","0"
